"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","BOOKERCD","reason","GDLINEHI","opafy","SENTRNGE"
"13625","10","2016","30","36","0","0","0","24","0","0","NA","0","2","0","0","2","1","25","34","0","10","61","2B1.1",2017,NA
"13626","2","2017","42","51","20","0","0","0","0","0","NA","0","1","0","0","2","0","45","23","0","10","16 1200 61","2K2.1",2017,NA
"13627","2","2017","30","30","0","0","0","0","0","0","NA","0","1","0","0","1","0","23","23","0","0","","2H4.1",2017,NA
"13628","2","2017","13","21","0","0","0","0","0","0","NA","0","2","0","0","2","0","24","32","0","5","19","2B1.1",2017,NA
"13629","2","2017","18","24","9","0","0","0","0","0","NA","0","1","0","0","3","0","22","11","1","8","1200 1200","2L1.1",2017,NA
"13630","2","2017","180","421","6","1","0","384","0","0","NA","0","1","0","0","2","0","34","34","0","5","19 500","2B3.1",2017,NA
"13631","2","2017","7.92","18","3","0","0","0","0","0","NA","1","1","0","0","3","1","40","12","1","10","828","2L1.2",2017,NA
"13632","2","2017","92","92","20","0","0","0","0","0","0","0","1","0","0","1","0","52","34","0","0","","2D1.1",2017,NA
"13633","2","2017","37","70","0","0","0","0","0","0","1","0","1","0","0","1","0","53","11","0","5","19","2D1.1",2017,NA
"13634","2","2017","24","63","5","0","0","0","0","0","NA","0","1","0","0","1","0","25","12","0","7","500","2K2.1",2017,NA
"13635","2","2017","72","70","5","0","0","60","0","0","0","0","2","0","0","1","0","46","34","0","0","","2D1.1",2017,NA
"13636","10","2016","120","235","0","0","0","0","0","0","0","0","1","0","0","1","0","29","34","0","7","11 1200 2 3 4","2A3.1",2017,NA
"13637","2","2017","0","60","6","0","0","0","0","0","NA","0","2","0","4","3","0","33","12","0","5","19 61","2S1.3",2017,NA
"13638","2","2017","66","84","8","0","0","0","0","0","0","0","2","0","0","2","0","33","32","0","5","19 17","2S1.1",2017,NA
"13639","2","2017","4.16","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","24","NA","1","0","","2L1.2",2017,NA
"13640","2","2017","24","21","7","0","0","0","0","0","0","0","1","0","0","3","0","24","5","1","0","","2D1.1",2017,NA
"13641","2","2017","33","33","0","0","1","0","0","0","0","0","2","0","0","3","1","29","11","0","0","","2X4.1",2017,NA
"13642","2","2017","1.92","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","31","6","1","0","48","2L1.2",2017,NA
"13643","1","2017","36","33","4","0","0","0","0","0","NA","0","3","0","0","2","1","38","16","0","0","","2B1.1",2017,NA
"13644","2","2017","33","33","0","0","0","0","0","0","NA","0","2","0","0","3","1","42","24","0","0","","2B1.1",2017,NA
"13645","2","2017","12.03","18","0","0","0","0","0","0","NA","0","3","0","0","2","1","36","23","0","5","19","2T1.4",2017,NA
"13646","2","2017","78","78","3","0","0","60","0","0","0","0","1","0","0","3","0","36","21","0","0","","2D1.1",2017,NA
"13647","10","2016","21","21","11","0","0","0","0","0","NA","0","1","0","0","3","0","38","9","1","0","","2L1.2",2017,NA
"13648","1","2017","14","8","2","0","0","0","0","0","0","0","1","0","0","NA","0","32","10","0","0","","2D1.1",2017,NA
"13649","1","2017","18","12","3","0","1","0","0","0","0","0","1","0","0","2","0","42","10","0","0","","2D1.1",2017,NA
"13650","2","2017","114","114","1","1","0","84","0","0","NA","0","1","0","0","2","0","22","34","0","0","","2B3.1",2017,NA
"13651","2","2017","108","151","10","0","0","0","1","0","0","0","1","0","0","2","0","43","7","0","7","15 60 61 703","2D1.1",2017,NA
"13652","2","2017","0","0","0","0","0","0","0","0","NA","0","2","0","0","1","0","58","23","0","0","19","2N2.1",2017,NA
"13653","1","2017","36","30","11","0","1","0","0","0","0","0","1","0","0","2","0","26","32","0","0","","2D1.1",2017,NA
"13654","2","2017","37","57","9","0","0","0","0","0","NA","0","1","0","0","2","0","48","12","1","7","1200 61 1200","2L1.2",2017,NA
"13655","2","2017","51","70","9","0","0","0","0","0","NA","0","1","0","0","6","0","39","21","0","7","2 3 4 60 61 62","2K2.1",2017,NA
"13656","2","2017","24","41","3","0","0","0","0","0","NA","0","1","0","0","3","0","41","31","1","6","48","2L1.2",2017,NA
"13657","2","2017","105","84","10","0","0","0","0","0","NA","0","1","0","0","2","0","31","12","0","0","","2K2.1",2017,NA
"13658","10","2016","1.95","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","33","0","1","0","","2L1.2",2017,NA
"13659","11","2016","0","0","1","0","0","0","0","0","NA","0","2","0","0","3","1","38","32","0","0","","2D2.1",2017,NA
"13660","2","2017","72","151","11","0","1","0","1","0","0","0","1","0","0","2","0","31","9","0","7","2 3 4 1206 60","2D1.1",2017,NA
"13661","2","2017","240","360","1","0","0","180","0","0","NA","0","1","0","0","3","0","40","16","0","7","500 2 3","2G2.1",2017,NA
"13662","2","2017","0","0","0","0","0","0","0","0","NA","0","2","0","0","2","1","22","34","0","0","","2D2.1",2017,NA
"13663","2","2017","84","NA","6","1","NA","60","0","0","NA","0","1","NA","NA","2","0","34","21","0","3","3 4 60 61","NA",2017,NA
"13664","1","2017","21","15","5","0","0","0","0","0","0","0","1","0","0","2","0","31","10","0","0","","2D1.1",2017,NA
"13665","1","2017","21","15","2","0","0","0","0","0","0","0","1","0","0","2","0","33","32","0","0","","2D1.1",2017,NA
"13666","2","2017","24","24","0","0","0","0","0","0","NA","0","1","0","0","6","0","35","10","0","0","","2A2.2",2017,NA
"13667","2","2017","120","135","0","0","0","120","0","0","1","0","1","0","0","3","0","53","31","1","10","1206 61","2D1.1",2017,NA
"13668","2","2017","32","30","0","0","0","0","0","0","NA","0","2","0","0","2","0","24","12","0","0","","2B1.1",2017,NA
"13669","10","2016","12.03","12","3","0","0","0","0","0","NA","0","1","0","0","3","0","27","10","1","0","","2L2.2",2017,NA
"13670","10","2016","0","48","5","0","0","0","0","0","0","0","2","-4","0","3","1","38","23","0","7","2 3 1206 14 15 17 60 61 62 650 668 673 686 730 826","2D1.1",2017,NA
"13671","1","2017","36","41","2","0","0","0","0","0","NA","0","1","0","0","2","0","29","21","0","8","673 703","2K2.1",2017,NA
"13672","1","2017","57","57","9","0","0","0","0","0","NA","0","1","0","0","2","0","24","10","0","0","","2K2.1",2017,NA
"13673","2","2017","14","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","6","1","0","","2L1.2",2017,NA
"13674","2","2017","0","18","0","0","0","0","0","0","NA","0","2","0","0","3","1","26","13","0","10","2 3 11 17 44 61 650 692 703","2L1.1",2017,NA
"13675","1","2017","36","30","9","0","0","0","0","0","0","0","1","0","0","2","0","36","21","0","0","","2D1.1",2017,NA
"13676","2","2017","16.56","8","2","0","0","0","0","0","NA","0","1","0","0","2","1","22","21","0","0","19","2B1.1",2017,NA
"13677","2","2017","57","57","8","0","0","0","0","0","NA","0","1","0","0","2","0","27","21","0","0","","2B3.1",2017,NA
"13678","2","2017","46","51","0","0","0","0","0","0","NA","0","2","0","0","1","0","44","16","0","10","2 3 4 12 16 17 1200 673 826 846 853 857 861 1211","2B1.1",2017,NA
"13679","1","2017","21","15","8","0","0","0","0","0","0","0","1","0","0","2","0","33","12","0","0","","2D1.1",2017,NA
"13680","1","2017","0","33","0","0","0","0","0","0","NA","0","2","0","0","1","0","32","34","0","5","19","2B1.1",2017,NA
"13681","10","2016","0","0","0","0","0","0","0","0","NA","0","3","0","0","1","1","60","34","0","0","","2B1.1",2017,NA
"13682","2","2017","18","37","0","0","0","0","0","0","1","0","1","0","0","3","0","19","10","0","6","48 703","2D1.1",2017,NA
"13683","2","2017","120","135","0","0","0","120","0","0","1","0","1","0","0","3","0","21","6","1","10","1206 11 61 685 831","2D1.1",2017,NA
"13684","2","2017","21","24","13","0","0","0","0","0","0","0","1","0","0","2","0","24","11","0","7","2 3 4 60 61","2D1.1",2017,NA
"13685","2","2017","13.03","15","4","0","0","0","0","0","0","0","1","0","0","3","0","26","12","1","7","3","2D1.1",2017,NA
"13686","2","2017","0","0","0","0","0","0","0","0","NA","1","2","0","0","6","0","40","34","0","0","","2A6.1",2017,NA
"13687","2","2017","12","18","0","0","0","0","0","0","NA","0","2","0","0","2","1","45","34","0","7","500","2C1.1",2017,NA
"13688","2","2017","4","10","5","0","0","0","0","0","NA","0","1","0","0","1","1","54","12","0","5","19","2B1.1",2017,NA
"13689","2","2017","48","46","0","0","0","120","0","0","1","0","1","-4","0","3","0","46","34","1","0","","2D1.1",2017,NA
"13690","2","2017","10","15","9","0","0","0","0","0","NA","0","1","0","0","3","0","45","4","1","6","48","2L1.2",2017,NA
"13691","2","2017","36","36","0","0","0","36","0","0","NA","1","1","0","0","3","1","36","10","0","0","","2L1.1",2017,NA
"13692","10","2016","12","37","0","0","0","0","0","0","NA","0","2","0","0","6","0","41","12","0","7","1202 2 3 1206 16 17 44 61 62 668 673 686 730","2B1.1",2017,NA
"13693","2","2017","3.35","8","3","0","0","0","0","0","NA","0","1","0","0","3","1","43","NA","1","6","48","2L1.2",2017,NA
"13694","2","2017","120","120","3","0","0","0","0","0","NA","0","1","0","0","1","0","43","12","0","0","","2A2.1",2017,NA
"13695","2","2017","312","292","4","0","0","240","0","0","0","0","1","0","4","2","0","41","34","1","0","","2D1.1",2017,NA
"13696","2","2017","64","108","5","0","0","0","0","0","NA","0","1","0","0","2","0","22","10","0","5","19","2K2.1",2017,NA
"13697","2","2017","126","135","0","0","0","120","0","0","1","0","1","0","0","3","0","58","0","1","10","1206 11 61","2D1.1",2017,NA
"13698","2","2017","70","70","9","0","0","0","0","0","NA","0","1","0","0","2","0","43","34","0","0","","2K2.1",2017,NA
"13699","2","2017","15","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","48","12","1","0","","2L1.2",2017,NA
"13700","2","2017","27","37","10","0","1","0","0","0","0","0","1","0","0","1","1","62","12","0","10","3 11 15 1200 61 679","2D1.1",2017,NA
"13701","1","2017","40","37","1","0","0","0","0","0","1","0","1","0","0","2","0","34","32","0","0","","2D1.1",2017,NA
"13702","2","2017","126","135","0","0","0","120","0","0","1","0","1","0","0","3","0","20","6","1","10","1206 11","2D1.1",2017,NA
"13703","10","2016","4.2","0","1","0","0","0","0","0","NA","0","1","0","0","6","0","42","24","0","0","","2J1.4",2017,NA
"13704","1","2017","60","324","3","0","0","120","0","0","0","0","1","0","3","3","0","48","12","1","5","19","2D1.1",2017,NA
"13705","1","2017","60","262","11","0","0","120","0","0","0","0","2","0","2","3","0","33","9","0","5","19","2D1.1",2017,NA
"13706","2","2017","6.1","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","12","1","0","","2L2.2",2017,NA
"13707","2","2017","33","33","5","0","0","0","0","0","NA","0","1","0","2","2","0","34","21","0","0","","2E1.1",2017,NA
"13708","2","2017","18","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","29","5","1","3","2 3 61","2L1.2",2017,NA
"13709","2","2017","15","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","33","10","1","3","2 3 61","2L1.2",2017,NA
"13710","2","2017","24","70","0","0","0","0","0","0","1","0","1","0","0","3","1","32","9","1","7","3 1206 16 17 60 61 650 1200","2D1.1",2017,NA
"13711","1","2017","0","30","3","0","1","0","0","0","NA","0","2","0","0","6","0","27","32","0","5","19","2B3.2",2017,NA
"13712","2","2017","15","2","5","0","0","0","0","0","NA","0","1","0","0","3","0","36","32","1","3","1 2 3 4","2L1.2",2017,NA
"13713","2","2017","18","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","35","32","1","3","2 3 61","2L1.2",2017,NA
"13714","10","2016","3","4","0","0","0","0","0","0","NA","0","2","0","0","3","0","42","34","0","7","2 3 4 15","2B1.1",2017,NA
"13715","2","2017","8","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","52","32","1","3","2 61","2L1.2",2017,NA
"13716","2","2017","12","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","51","12","1","0","","2L1.2",2017,NA
"13717","2","2017","24","63","13","0","0","0","0","0","NA","0","1","0","0","NA","0","33","10","0","7","1200 1200 2 3 4 60 61 500 740","2K2.1",2017,NA
"13718","1","2017","130","205","5","1","1","84","0","0","NA","0","1","0","0","2","0","24","12","0","5","19","2B3.1",2017,NA
"13719","1","2017","41","70","0","0","0","0","0","0","1","0","1","-2","0","3","0","35","7","1","6","17 48","2D1.1",2017,NA
"13720","2","2017","6","24","4","0","0","0","0","0","0","0","1","0","0","3","0","24","11","0","6","48 686 703 61 67","2D1.1",2017,NA
"13721","2","2017","12","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","42","6","1","0","","2L1.2",2017,NA
"13722","2","2017","150","168","6","0","1","120","0","0","0","0","1","0","0","1","0","24","12","0","7","2 1206 11 16 17","2D1.1",2017,NA
"13723","2","2017","34","46","0","0","0","0","0","0","NA","0","1","0","0","2","1","23","34","0","5","19","2G1.3",2017,NA
"13724","2","2017","96","87","0","0","1","24","0","0","NA","0","1","0","0","1","0","23","12","0","0","","2A6.2",2017,NA
"13725","10","2016","5.16","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","36","32","1","10","16 17 18 1200 61 668","2L1.2",2017,NA
"13726","1","2017","24","37","12","0","0","0","0","0","NA","0","1","0","0","2","0","51","10","0","6","48","2L1.1",2017,NA
"13727","2","2017","360","135","6","0","1","0","0","0","NA","0","1","0","0","6","0","40","21","0","3","2 3 4 60 61 62 63 64 66 672","2A4.1",2017,NA
"13728","2","2017","0.3","8","0","0","0","0","0","0","NA","0","2","-2","0","3","0","21","12","0","8","44","2L1.1",2017,NA
"13729","2","2017","87","37","8","0","0","0","0","0","NA","0","1","0","0","2","0","37","21","0","3","2 3 4 1206 60 61","2K2.1",2017,NA
"13730","2","2017","36","87","0","0","0","0","0","0","1","0","1","0","0","3","1","28","12","1","6","48 2 3 650","2D1.1",2017,NA
"13731","1","2017","8","18","5","0","0","0","0","0","NA","0","1","0","0","3","0","40","5","1","6","48","2L1.2",2017,NA
"13732","1","2017","26","33","0","0","0","120","0","0","1","0","2","0","0","3","0","39","16","1","10","1206 650 676","2X1.1",2017,NA
"13733","1","2017","0","12","0","0","0","0","0","0","NA","0","2","0","0","1","0","23","34","0","10","11 60 61 62 673","2B1.1",2017,NA
"13734","2","2017","0.82","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","27","12","1","0","","2L1.2",2017,NA
"13735","2","2017","84","84","11","0","0","0","0","0","NA","0","1","0","0","2","0","31","10","0","0","","2K2.1",2017,NA
"13736","10","2016","15","12","1","0","0","0","0","0","NA","0","1","0","0","1","0","26","10","1","0","","2B1.1",2017,NA
"13737","1","2017","32","37","0","0","0","0","0","0","NA","0","1","0","0","1","0","70","24","0","10","2 62 64","2G2.2",2017,NA
"13738","2","2017","240","360","7","0","1","0","0","0","NA","0","1","0","0","2","0","21","9","0","7","2 3 4 11 1211 60 61 62 64 826","2A1.1",2017,NA
"13739","2","2017","0.89","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","22","12","1","0","","2L1.2",2017,NA
"13740","2","2017","9","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","38","6","1","3","1 2","2L1.2",2017,NA
"13741","2","2017","60","57","7","0","0","24","0","0","NA","0","1","0","0","2","0","33","34","1","0","","2B1.1",2017,NA
"13742","2","2017","36","70","0","0","0","0","0","0","1","0","1","0","0","3","0","27","12","NA","10","11 61 650 1200","2D1.1",2017,NA
"13743","2","2017","6.34","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","34","10","1","0","","2L1.2",2017,NA
"13744","1","2017","75","151","3","0","0","120","0","0","0","0","1","0","0","1","1","54","22","0","5","19","2D1.1",2017,NA
"13745","11","2016","30","30","10","0","0","0","0","0","NA","0","1","0","0","2","0","35","10","0","0","","2K2.1",2017,NA
"13746","10","2016","2.33","0","12","0","0","0","0","0","NA","0","2","0","0","2","0","49","12","0","0","","2D2.1",2017,NA
"13747","10","2016","1.49","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","37","0","1","0","","2L1.2",2017,NA
"13748","1","2017","24","24","7","0","0","0","0","0","NA","0","1","0","0","3","0","48","9","0","0","","2K2.1",2017,NA
"13749","1","2017","6","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","43","5","1","6","48","2L1.2",2017,NA
"13750","1","2017","20","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","27","10","1","0","","2L1.2",2017,NA
"13751","1","2017","46","37","7","0","0","0","0","0","NA","0","1","0","0","2","0","22","21","0","0","","2K2.1",2017,NA
"13752","11","2016","0","0","0","0","0","0","0","0","NA","0","2","0","0","1","1","18","12","0","0","","2D2.1",2017,NA
"13753","2","2017","64","57","6","0","0","0","0","0","NA","0","1","0","0","1","0","28","34","0","0","","2K2.1",2017,NA
"13754","2","2017","7","2","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","26","NA","1","0","","NA",2017,NA
"13755","2","2017","10","10","1","0","0","0","0","0","1","0","1","-2","0","3","0","50","12","0","0","","2D1.1",2017,NA
"13756","1","2017","78","100","12","0","0","0","0","0","NA","0","1","0","0","1","0","40","21","0","7","845","2G1.3",2017,NA
"13757","1","2017","51","41","3","0","0","0","0","0","0","0","1","0","0","2","0","30","21","0","0","","2D1.1",2017,NA
"13758","10","2016","41","37","12","0","0","0","0","0","NA","0","1","0","0","1","0","32","21","0","0","","2K2.1",2017,NA
"13759","2","2017","14","21","3","0","0","0","0","0","NA","0","1","0","0","3","0","37","9","1","10","2 3 4 1206 11 60 61 673 703 833 864","2L1.2",2017,NA
"13760","2","2017","1.85","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","24","9","1","6","48","2L1.2",2017,NA
"13761","2","2017","27","24","9","0","0","0","0","0","NA","0","1","0","0","3","0","44","6","1","0","","2L1.2",2017,NA
"13762","2","2017","9","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","21","6","1","0","48","2L1.2",2017,NA
"13763","2","2017","60","70","1","0","1","60","0","0","0","0","1","-2","0","3","0","35","12","0","10","2 3 747","2D1.1",2017,NA
"13764","2","2017","33","27","15","0","0","0","0","0","NA","0","1","0","0","2","0","33","21","0","0","","2K2.1",2017,NA
"13765","2","2017","40","46","7","0","0","0","0","0","NA","0","1","0","0","3","0","32","11","1","6","48","2L1.2",2017,NA
"13766","2","2017","4.76","57","6","0","1","0","0","0","0","0","2","0","0","2","0","37","12","0","7","747 60 61","2D1.1",2017,NA
"13767","2","2017","6","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","21","0","1","6","48","2L1.2",2017,NA
"13768","2","2017","18","24","5","0","0","0","0","0","NA","0","1","0","0","3","0","39","11","1","6","48","2L1.2",2017,NA
"13769","10","2016","135","135","0","0","0","120","0","0","1","0","1","0","0","3","0","36","4","1","0","","2D1.1",2017,NA
"13770","2","2017","18","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","35","5","1","0","","2L1.2",2017,NA
"13771","2","2017","120","151","19","0","0","0","0","0","0","0","1","0","0","3","0","45","12","0","7","500","2D1.1",2017,NA
